"ASE","compare","Freq","mean_delta_psi_mean","uncertainty","isoform_compare","alternative_transcripts","total_transcripts","classification"
"ENSG00000115935.19;AF:chr2:174585611-174597601:174597804:174585611-174634518:174634579:-","M8/D6",2,0.0263130901928571,31.6572701607706,"ENSG00000115935.19;AF:chr2:174585611-174597601:174597804:174585611-174634518:174634579:- M8/D6","ENST00000679041.1,ENST00000480400.1","ENST00000392547.6,ENST00000679041.1,ENST00000480400.1","Low Confidence"
"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:-","D5/D6",3,-0.0508060998047619,-22.7607243213575,"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:- D5/D6","ENST00000426833.7,ENST00000264110.7,ENST00000409437.5,ENST00000435004.6,ENST00000428760.5,ENST00000392544.5,ENST00000417080.5,ENST00000421438.5,ENST00000429579.5,ENST00000409833.5","ENST00000409635.5,ENST00000409437.5,ENST00000392544.5,ENST00000409833.5,ENST00000345739.9,ENST00000417080.5,ENST00000435231.6,ENST00000428760.5,ENST00000415955.5,ENST00000456655.5,ENST00000437522.5,ENST00000435004.6,ENST00000421438.5,ENST00000429579.5,ENST00000426833.7,ENST00000264110.7","Medium Confidence"
"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:-","F7/D6",2,-0.0300131883214286,-21.8919063929174,"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:- F7/D6","ENST00000426833.7,ENST00000264110.7,ENST00000409437.5,ENST00000435004.6,ENST00000428760.5,ENST00000392544.5,ENST00000417080.5,ENST00000421438.5,ENST00000429579.5,ENST00000409833.5","ENST00000409635.5,ENST00000409437.5,ENST00000392544.5,ENST00000409833.5,ENST00000345739.9,ENST00000417080.5,ENST00000435231.6,ENST00000428760.5,ENST00000415955.5,ENST00000456655.5,ENST00000437522.5,ENST00000435004.6,ENST00000421438.5,ENST00000429579.5,ENST00000426833.7,ENST00000264110.7","Low Confidence"
"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:-","M8/D6",3,-0.0255681166,-38.9007883831135,"ENSG00000115966.18;SE:chr2:175118369-175121444:175121540-175130138:- M8/D6","ENST00000426833.7,ENST00000264110.7,ENST00000409437.5,ENST00000435004.6,ENST00000428760.5,ENST00000392544.5,ENST00000417080.5,ENST00000421438.5,ENST00000429579.5,ENST00000409833.5","ENST00000409635.5,ENST00000409437.5,ENST00000392544.5,ENST00000409833.5,ENST00000345739.9,ENST00000417080.5,ENST00000435231.6,ENST00000428760.5,ENST00000415955.5,ENST00000456655.5,ENST00000437522.5,ENST00000435004.6,ENST00000421438.5,ENST00000429579.5,ENST00000426833.7,ENST00000264110.7","Medium Confidence"
"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:-","D5/D6",2,-0.0460631525071429,-9.57470400328971,"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:- D5/D6","ENST00000433529.7,ENST00000282574.8,ENST00000416149.6,ENST00000474809.6","ENST00000474809.6,ENST00000361692.4,ENST00000433529.7,ENST00000416149.6,ENST00000445587.5,ENST00000415783.6,ENST00000282574.8","Low Confidence"
"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:-","F7/D6",2,0.00532845151428572,42.7199879130792,"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:- F7/D6","ENST00000433529.7,ENST00000282574.8,ENST00000416149.6,ENST00000474809.6","ENST00000474809.6,ENST00000361692.4,ENST00000433529.7,ENST00000416149.6,ENST00000445587.5,ENST00000415783.6,ENST00000282574.8","Low Confidence"
"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:-","M8/D6",2,-0.0665671993,-18.6200871154872,"ENSG00000116001.17;SE:chr2:70227822-70229059:70229091-70229264:- M8/D6","ENST00000433529.7,ENST00000282574.8,ENST00000416149.6,ENST00000474809.6","ENST00000474809.6,ENST00000361692.4,ENST00000433529.7,ENST00000416149.6,ENST00000445587.5,ENST00000415783.6,ENST00000282574.8","Low Confidence"
"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:-","D5/D6",3,-0.019728936,-24.7331966002372,"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:- D5/D6","ENST00000397063.9","ENST00000699223.1,ENST00000397062.8,ENST00000397063.9","Medium Confidence"
"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:-","F7/D6",3,0.0248259138857143,9.87117995803358,"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:- F7/D6","ENST00000397063.9","ENST00000699223.1,ENST00000397062.8,ENST00000397063.9","Medium Confidence"
"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:-","M8/D6",2,-0.00192742504285715,-1895.7382600604,"ENSG00000116044.17;AF:chr2:177234271-177263403:177264141:177234271-177264532:177264727:- M8/D6","ENST00000397063.9","ENST00000699223.1,ENST00000397062.8,ENST00000397063.9","Low Confidence"
"ENSG00000116161.18;AF:chr1:174999163:174999689-175004614:175000213:175000599-175004614:+","D5/D6",2,0.123402964771429,16.9255985370262,"ENSG00000116161.18;AF:chr1:174999163:174999689-175004614:175000213:175000599-175004614:+ D5/D6","ENST00000613570.4","ENST00000405362.1,ENST00000613570.4","Low Confidence"
"ENSG00000116161.18;AF:chr1:174999163:174999689-175004614:175000213:175000599-175004614:+","F7/D6",2,-0.0011037758357143,-1295.76971817458,"ENSG00000116161.18;AF:chr1:174999163:174999689-175004614:175000213:175000599-175004614:+ F7/D6","ENST00000613570.4","ENST00000405362.1,ENST00000613570.4","Low Confidence"
"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+","D5/D6",3,-0.0220575860047619,-13.8421913813666,"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+ D5/D6","ENST00000371370.8","ENST00000319223.8,ENST00000371370.8","Medium Confidence"
"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+","F7/D6",4,-0.0312339747517857,-13.1274750824762,"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+ F7/D6","ENST00000371370.8","ENST00000319223.8,ENST00000371370.8","High Confidence"
"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+","M8/D6",4,-0.0640002360529762,-2.74575294661952,"ENSG00000116212.15;SE:chr1:53946549-53947788:53947821-53951986:+ M8/D6","ENST00000371370.8","ENST00000319223.8,ENST00000371370.8","High Confidence"
"ENSG00000116288.13;A5:chr1:7961793-7962763:7961735-7962763:+","F7/D6",2,-0.0465204474357143,-3.48204572245024,"ENSG00000116288.13;A5:chr1:7961793-7962763:7961735-7962763:+ F7/D6","ENST00000338639.10","ENST00000493678.5,ENST00000338639.10,ENST00000460192.5,ENST00000377493.9","Low Confidence"
"ENSG00000116353.16;A3:chr1:29216812-29230731:29216685-29230731:-","D5/D6",2,0.0766243819785715,17.0927512482979,"ENSG00000116353.16;A3:chr1:29216812-29230731:29216685-29230731:- D5/D6","ENST00000373791.7","ENST00000490529.5,ENST00000263702.11,ENST00000373791.7","Low Confidence"
"ENSG00000116521.11;SE:chr1:155260659-155261657:155261734-155262086:-","D5/D6",3,0.0511467858714286,3.17924465641822,"ENSG00000116521.11;SE:chr1:155260659-155261657:155261734-155262086:- D5/D6","ENST00000302631.8","ENST00000302631.8,ENST00000355379.3,ENST00000465312.5","Medium Confidence"
"ENSG00000116521.11;SE:chr1:155260659-155261657:155261734-155262086:-","M8/D6",3,-0.0449304064238095,-1.94091472661285,"ENSG00000116521.11;SE:chr1:155260659-155261657:155261734-155262086:- M8/D6","ENST00000302631.8","ENST00000302631.8,ENST00000355379.3,ENST00000465312.5","Medium Confidence"
"ENSG00000116580.20;A3:chr1:155752590-155753204:155752587-155753204:-","F7/D6",2,-0.0411726816928571,-42.5985828820983,"ENSG00000116580.20;A3:chr1:155752590-155753204:155752587-155753204:- F7/D6","ENST00000368331.6,ENST00000615926.4","ENST00000271883.9,ENST00000615926.4,ENST00000368331.6,ENST00000437809.5","Low Confidence"
"ENSG00000116580.20;A3:chr1:155752590-155753204:155752587-155753204:-","M8/D6",2,-0.0219581313,-73.5485123649192,"ENSG00000116580.20;A3:chr1:155752590-155753204:155752587-155753204:- M8/D6","ENST00000368331.6,ENST00000615926.4","ENST00000271883.9,ENST00000615926.4,ENST00000368331.6,ENST00000437809.5","Low Confidence"
"ENSG00000116580.20;A5:chr1:155853806-155857147:155853806-155857159:-","F7/D6",2,-0.0407673089928572,-21.8080913665772,"ENSG00000116580.20;A5:chr1:155853806-155857147:155853806-155857159:- F7/D6","ENST00000368331.6,ENST00000622608.2,ENST00000471341.5","ENST00000471341.5,ENST00000271883.9,ENST00000368331.6,ENST00000361040.9,ENST00000622608.2","Low Confidence"
"ENSG00000116679.16;SE:chr1:185305643-185306485:185306625-185307014:-","D5/D6",2,0.0796072679214285,39.1100167539449,"ENSG00000116679.16;SE:chr1:185305643-185306485:185306625-185307014:- D5/D6","ENST00000459929.5","ENST00000367498.8,ENST00000459929.5","Low Confidence"
"ENSG00000116679.16;SE:chr1:185305643-185306485:185306625-185307014:-","F7/D6",2,-0.0238464829785714,-15.375426983787,"ENSG00000116679.16;SE:chr1:185305643-185306485:185306625-185307014:- F7/D6","ENST00000459929.5","ENST00000367498.8,ENST00000459929.5","Low Confidence"
"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+","D5/D6",2,0.0268996363571429,26.7862931200698,"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+ D5/D6","ENST00000675194.1,ENST00000675817.1,ENST00000675298.1,ENST00000675959.1,ENST00000676426.1,ENST00000497302.1,ENST00000675987.1,ENST00000235329.10","ENST00000484391.5,ENST00000676426.1,ENST00000675987.1,ENST00000674817.1,ENST00000675194.1,ENST00000235329.10,ENST00000497302.1,ENST00000675959.1,ENST00000675298.1,ENST00000675817.1,ENST00000675872.1,ENST00000444836.5","Low Confidence"
"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+","F7/D6",2,0.0234285373642858,198.042050049554,"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+ F7/D6","ENST00000675194.1,ENST00000675817.1,ENST00000675298.1,ENST00000675959.1,ENST00000676426.1,ENST00000497302.1,ENST00000675987.1,ENST00000235329.10","ENST00000484391.5,ENST00000676426.1,ENST00000675987.1,ENST00000674817.1,ENST00000675194.1,ENST00000235329.10,ENST00000497302.1,ENST00000675959.1,ENST00000675298.1,ENST00000675817.1,ENST00000675872.1,ENST00000444836.5","Low Confidence"
"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+","M8/D6",2,0.0367612515857142,63.5700112186178,"ENSG00000116688.18;SE:chr1:11980484-11981970:11982114-11989165:+ M8/D6","ENST00000675194.1,ENST00000675817.1,ENST00000675298.1,ENST00000675959.1,ENST00000676426.1,ENST00000497302.1,ENST00000675987.1,ENST00000235329.10","ENST00000484391.5,ENST00000676426.1,ENST00000675987.1,ENST00000674817.1,ENST00000675194.1,ENST00000235329.10,ENST00000497302.1,ENST00000675959.1,ENST00000675298.1,ENST00000675817.1,ENST00000675872.1,ENST00000444836.5","Low Confidence"
"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+","D5/D6",3,-0.0670874674047619,-18.0569995474267,"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+ D5/D6","ENST00000688051.1,ENST00000508461.5,ENST00000685780.1,ENST00000347615.6","ENST00000347615.6,ENST00000685780.1,ENST00000688051.1,ENST00000507469.5,ENST00000508461.5,ENST00000515829.6,ENST00000419169.5,ENST00000367537.7","Medium Confidence"
"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+","F7/D6",2,-0.0356690354928572,-61.8627265180473,"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+ F7/D6","ENST00000688051.1,ENST00000508461.5,ENST00000685780.1,ENST00000347615.6","ENST00000347615.6,ENST00000685780.1,ENST00000688051.1,ENST00000507469.5,ENST00000508461.5,ENST00000515829.6,ENST00000419169.5,ENST00000367537.7","Low Confidence"
"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+","M8/D6",3,-0.0321986369809524,-48.1077310315627,"ENSG00000116698.22;A5:chr1:183542502-183544353:183542364-183544353:+ M8/D6","ENST00000688051.1,ENST00000508461.5,ENST00000685780.1,ENST00000347615.6","ENST00000347615.6,ENST00000685780.1,ENST00000688051.1,ENST00000507469.5,ENST00000508461.5,ENST00000515829.6,ENST00000419169.5,ENST00000367537.7","Medium Confidence"
"ENSG00000116698.22;SE:chr1:183546337-183547103:183547252-183549208:+","F7/D6",3,-0.00423254427142856,-169.426911475417,"ENSG00000116698.22;SE:chr1:183546337-183547103:183547252-183549208:+ F7/D6","ENST00000367537.7,ENST00000688051.1,ENST00000508461.5,ENST00000685780.1,ENST00000507469.5","ENST00000347615.6,ENST00000685780.1,ENST00000507469.5,ENST00000688051.1,ENST00000508461.5,ENST00000515829.6,ENST00000367537.7","Medium Confidence"
"ENSG00000116698.22;SE:chr1:183546337-183547103:183547252-183549208:+","M8/D6",3,-0.0160328216190476,-95.1737483142176,"ENSG00000116698.22;SE:chr1:183546337-183547103:183547252-183549208:+ M8/D6","ENST00000367537.7,ENST00000688051.1,ENST00000508461.5,ENST00000685780.1,ENST00000507469.5","ENST00000347615.6,ENST00000685780.1,ENST00000507469.5,ENST00000688051.1,ENST00000508461.5,ENST00000515829.6,ENST00000367537.7","Medium Confidence"
"ENSG00000116750.14;A3:chr1:193023039-193023844:193023036-193023844:-","D5/D6",3,-0.0288829464142857,-61.8225419657535,"ENSG00000116750.14;A3:chr1:193023039-193023844:193023036-193023844:- D5/D6","ENST00000367455.8,ENST00000420791.5,ENST00000367450.7,ENST00000443327.5","ENST00000367450.7,ENST00000420791.5,ENST00000367451.8,ENST00000367448.5,ENST00000367449.5,ENST00000416915.1,ENST00000421683.1,ENST00000367455.8,ENST00000367454.6,ENST00000449480.5,ENST00000443327.5","Medium Confidence"
"ENSG00000116750.14;A3:chr1:193023039-193023844:193023036-193023844:-","F7/D6",2,-0.0388581680357143,-11.2359921790851,"ENSG00000116750.14;A3:chr1:193023039-193023844:193023036-193023844:- F7/D6","ENST00000367455.8,ENST00000420791.5,ENST00000367450.7,ENST00000443327.5","ENST00000367450.7,ENST00000420791.5,ENST00000367451.8,ENST00000367448.5,ENST00000367449.5,ENST00000416915.1,ENST00000421683.1,ENST00000367455.8,ENST00000367454.6,ENST00000449480.5,ENST00000443327.5","Low Confidence"
"ENSG00000116750.14;AL:chr1:193016162:193016395-193021097:193018405:193018820-193021097:-","D5/D6",3,-0.0768881805333334,-13.4061054164861,"ENSG00000116750.14;AL:chr1:193016162:193016395-193021097:193018405:193018820-193021097:- D5/D6","ENST00000367451.8","ENST00000367451.8,ENST00000367449.5","Medium Confidence"
"ENSG00000116750.14;AL:chr1:193016162:193016395-193021097:193018405:193018820-193021097:-","F7/D6",2,-0.0549680448571429,-4.35789542908306,"ENSG00000116750.14;AL:chr1:193016162:193016395-193021097:193018405:193018820-193021097:- F7/D6","ENST00000367451.8","ENST00000367451.8,ENST00000367449.5","Low Confidence"
"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:-","D5/D6",3,0.0143896781285714,93.8876899363142,"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:- D5/D6","ENST00000367448.5,ENST00000443327.5","ENST00000367449.5,ENST00000443327.5,ENST00000367448.5","Medium Confidence"
"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:-","F7/D6",3,-0.0400551188714286,-19.0807148707691,"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:- F7/D6","ENST00000367448.5,ENST00000443327.5","ENST00000367449.5,ENST00000443327.5,ENST00000367448.5","Medium Confidence"
"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:-","M8/D6",3,0.0077432252,346.06546519098,"ENSG00000116750.14;SE:chr1:193018820-193020307:193020381-193021097:- M8/D6","ENST00000367448.5,ENST00000443327.5","ENST00000367449.5,ENST00000443327.5,ENST00000367448.5","Medium Confidence"
"ENSG00000116754.14;A3:chr1:70250503-70250608:70250503-70250611:+","D5/D6",2,0.00572184965714286,2.75715488165467,"ENSG00000116754.14;A3:chr1:70250503-70250608:70250503-70250611:+ D5/D6","ENST00000370950.7,ENST00000370949.2,ENST00000395136.7,ENST00000484162.5,ENST00000463859.6,ENST00000690370.1,ENST00000489188.1","ENST00000370949.2,ENST00000690370.1,ENST00000463859.6,ENST00000460795.5,ENST00000395136.7,ENST00000489188.1,ENST00000370951.5,ENST00000687381.1,ENST00000484162.5,ENST00000370950.7,ENST00000461935.1","Low Confidence"
"ENSG00000116791.14;SE:chr1:74724834-74730382:74730420-74732956:-","M8/D6",2,-0.0525832301071429,-2.1117360948299,"ENSG00000116791.14;SE:chr1:74724834-74730382:74730420-74732956:- M8/D6","ENST00000417775.5,ENST00000370870.5","ENST00000417775.5,ENST00000370870.5,ENST00000340866.10,ENST00000370871.7","Low Confidence"
"ENSG00000116857.17;AF:chr1:201153959-201154445:201154501:201153959-201171490:201171574:-","M8/D6",3,-0.0228241558428572,-20.224212664808,"ENSG00000116857.17;AF:chr1:201153959-201154445:201154501:201153959-201171490:201171574:- M8/D6","ENST00000367332.5","ENST00000367333.6,ENST00000367332.5","Medium Confidence"
"ENSG00000116874.12;A3:chr1:119033388-119034095:119033359-119034095:-","M8/D6",2,0.00182842635714286,368.411293880385,"ENSG00000116874.12;A3:chr1:119033388-119034095:119033359-119034095:- M8/D6","ENST00000369426.9","ENST00000495746.5,ENST00000235521.5,ENST00000369426.9","Low Confidence"
"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+","D5/D6",2,-0.0473983375714286,-28.651113722153,"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+ D5/D6","ENST00000527974.5,ENST00000352231.6,ENST00000526589.5,ENST00000416919.6,ENST00000450372.6,ENST00000525042.1","ENST00000366584.9,ENST00000450372.6,ENST00000528259.5,ENST00000526589.5,ENST00000527974.5,ENST00000323938.10,ENST00000352231.6,ENST00000341872.10,ENST00000238181.11,ENST00000526634.5,ENST00000416919.6,ENST00000525042.1","Low Confidence"
"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+","F7/D6",2,-0.194678294692857,-4.40383947598426,"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+ F7/D6","ENST00000527974.5,ENST00000352231.6,ENST00000526589.5,ENST00000416919.6,ENST00000450372.6,ENST00000525042.1","ENST00000366584.9,ENST00000450372.6,ENST00000528259.5,ENST00000526589.5,ENST00000527974.5,ENST00000323938.10,ENST00000352231.6,ENST00000341872.10,ENST00000238181.11,ENST00000526634.5,ENST00000416919.6,ENST00000525042.1","Low Confidence"
"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+","M8/D6",2,-0.271938641885714,-7.6156480633558,"ENSG00000116977.19;SE:chr1:236542787-236542915:236543040-236543560:+ M8/D6","ENST00000527974.5,ENST00000352231.6,ENST00000526589.5,ENST00000416919.6,ENST00000450372.6,ENST00000525042.1","ENST00000366584.9,ENST00000450372.6,ENST00000528259.5,ENST00000526589.5,ENST00000527974.5,ENST00000323938.10,ENST00000352231.6,ENST00000341872.10,ENST00000238181.11,ENST00000526634.5,ENST00000416919.6,ENST00000525042.1","Low Confidence"
"ENSG00000117054.15;A3:chr1:75732741-75732838:75732741-75732860:+","D5/D6",2,0.0566373607785714,17.8761021437219,"ENSG00000117054.15;A3:chr1:75732741-75732838:75732741-75732860:+ D5/D6","ENST00000681916.1,ENST00000526129.5","ENST00000681916.1,ENST00000526129.5,ENST00000679530.1","Low Confidence"
"ENSG00000117054.15;A3:chr1:75732741-75732838:75732741-75732860:+","F7/D6",2,-0.0560097073428572,-15.9699204376235,"ENSG00000117054.15;A3:chr1:75732741-75732838:75732741-75732860:+ F7/D6","ENST00000681916.1,ENST00000526129.5","ENST00000681916.1,ENST00000526129.5,ENST00000679530.1","Low Confidence"
"ENSG00000117151.13;SE:chr1:84566012-84569931:84570139-84570582:-","F7/D6",3,-0.0184303817666667,-62.4397957093846,"ENSG00000117151.13;SE:chr1:84566012-84569931:84570139-84570582:- F7/D6","ENST00000370630.6,ENST00000370625.1","ENST00000370630.6,ENST00000370625.1,ENST00000465118.6,ENST00000477677.5","Medium Confidence"
"ENSG00000117151.13;SE:chr1:84566012-84569931:84570139-84570582:-","M8/D6",3,-0.0471919824571429,-41.2222176753415,"ENSG00000117151.13;SE:chr1:84566012-84569931:84570139-84570582:- M8/D6","ENST00000370630.6,ENST00000370625.1","ENST00000370630.6,ENST00000370625.1,ENST00000465118.6,ENST00000477677.5","Medium Confidence"
"ENSG00000117222.14;A5:chr1:205088815-205094873:205088815-205094987:-","D5/D6",3,0.0512269047285714,7.69827941587004,"ENSG00000117222.14;A5:chr1:205088815-205094873:205088815-205094987:- D5/D6","ENST00000264515.11","ENST00000264515.11,ENST00000367164.1","Medium Confidence"
