isoform,compare,Freq,fc,log2FC,uncertainty,isoform_compare,gene_id,gene_name,gene_type,transcript_name,transcript_type,transcript_length,exon_count,junction_count,classification
ENST00000283415,M8/D6,3,0.58606348,-0.778110345,7.009332818,ENST00000283415.4 M8/D6,ENSG00000153395.10,LPCAT1,protein_coding,LPCAT1-201,protein_coding,3945,14,13,Low Confidence
ENST00000283474,D5/D6,4,1.690987242,0.757655329,0.991753158,ENST00000283474.12 D5/D6,ENSG00000153443.13,UBALD1,protein_coding,UBALD1-201,protein_coding,1374,3,2,High Confidence
ENST00000283534,D5/D6,3,1.307792917,0.387066901,0.681027641,ENST00000283534.4 D5/D6,ENSG00000153485.6,TMEM251,protein_coding,TMEM251-201,protein_coding,909,2,1,High Confidence
ENST00000283534,M8/D6,3,0.699574957,-0.516647853,2.864075533,ENST00000283534.4 M8/D6,ENSG00000153485.6,TMEM251,protein_coding,TMEM251-201,protein_coding,909,2,1,Medium Confidence
ENST00000283632,D5/D6,2,1.255030493,0.327714713,0.3268216,ENST00000283632.5 D5/D6,ENSG00000153561.13,RMND5A,protein_coding,RMND5A-201,protein_coding,6183,9,8,Low Confidence
ENST00000283632,F7/D6,2,0.847844734,-0.238137429,0.361414208,ENST00000283632.5 F7/D6,ENSG00000153561.13,RMND5A,protein_coding,RMND5A-201,protein_coding,6183,9,8,Low Confidence
ENST00000283646,D5/D6,4,1.513991644,0.598324698,0.387229271,ENST00000283646.5 D5/D6,ENSG00000153574.9,RPIA,protein_coding,RPIA-201,protein_coding,1813,9,8,High Confidence
ENST00000283882,D5/D6,2,1.139875516,0.188847102,0.635970436,ENST00000283882.4 D5/D6,ENSG00000153774.9,CFDP1,protein_coding,CFDP1-201,protein_coding,1293,7,6,Low Confidence
ENST00000283946,F7/D6,2,3.310036708,1.726605703,1.829623734,ENST00000283946.8 F7/D6,ENSG00000153832.12,FBXO36,protein_coding,FBXO36-201,protein_coding,2813,4,3,Medium Confidence
ENST00000284000,F7/D6,2,0.871687376,-0.198134334,0.486245768,ENST00000284000.9 F7/D6,ENSG00000153879.9,CEBPG,protein_coding,CEBPG-201,protein_coding,3730,2,1,Low Confidence
ENST00000284000,M8/D6,3,0.792156998,-0.338473395,3.979965333,ENST00000284000.9 M8/D6,ENSG00000153879.9,CEBPG,protein_coding,CEBPG-201,protein_coding,3730,2,1,Low Confidence
ENST00000284061,D5/D6,2,1.452237427,0.538230517,0.805653947,ENST00000284061.8 D5/D6,ENSG00000153933.10,DGKE,protein_coding,DGKE-201,protein_coding,8608,12,11,Low Confidence
ENST00000284154,M8/D6,4,1.45825309,0.543905495,1.23963919,ENST00000284154.10 M8/D6,ENSG00000154016.14,GRAP,protein_coding,GRAP-201,protein_coding,1988,5,4,High Confidence
ENST00000284202,F7/D6,4,2.200258355,1.134820725,3.663316343,ENST00000284202.9 F7/D6,ENSG00000154059.11,IMPACT,protein_coding,IMPACT-201,protein_coding,3734,11,10,Medium Confidence
ENST00000284202,M8/D6,3,2.553113135,1.346885948,6.212945086,ENST00000284202.9 M8/D6,ENSG00000154059.11,IMPACT,protein_coding,IMPACT-201,protein_coding,3734,11,10,Low Confidence
ENST00000284311,D5/D6,3,0.87070584,-0.199883005,0.988511417,ENST00000284311.5 D5/D6,ENSG00000154165.5,GPR15,protein_coding,GPR15-201,protein_coding,2704,1,0,High Confidence
ENST00000284311,F7/D6,3,0.671614569,-0.574702658,1.688403464,ENST00000284311.5 F7/D6,ENSG00000154165.5,GPR15,protein_coding,GPR15-201,protein_coding,2704,1,0,High Confidence
ENST00000284311,M8/D6,3,0.75895629,-0.399699123,3.542226105,ENST00000284311.5 M8/D6,ENSG00000154165.5,GPR15,protein_coding,GPR15-201,protein_coding,2704,1,0,Medium Confidence
ENST00000284320,D5/D6,4,1.234758877,0.302029579,3.204434855,ENST00000284320.6 D5/D6,ENSG00000154174.8,TOMM70,protein_coding,TOMM70-201,protein_coding,4100,12,11,Medium Confidence
ENST00000284425,D5/D6,3,0.505982966,-0.986633934,5.208688075,ENST00000284425.7 D5/D6,ENSG00000154262.13,ABCA6,protein_coding,ABCA6-201,protein_coding,5321,39,38,Low Confidence
ENST00000284425,F7/D6,3,0.655093417,-0.611032736,2.347781875,ENST00000284425.7 F7/D6,ENSG00000154262.13,ABCA6,protein_coding,ABCA6-201,protein_coding,5321,39,38,Medium Confidence
ENST00000284440,D5/D6,3,5.233024584,2.38681135,2.420615008,ENST00000284440.9 D5/D6,ENSG00000154277.13,UCHL1,protein_coding,UCHL1-201,protein_coding,1103,9,8,Medium Confidence
ENST00000284440,F7/D6,3,0.293912144,-1.767458162,2.496672214,ENST00000284440.9 F7/D6,ENSG00000154277.13,UCHL1,protein_coding,UCHL1-201,protein_coding,1103,9,8,Medium Confidence
ENST00000284440,M8/D6,3,3.260049178,1.704864341,0.451165666,ENST00000284440.9 M8/D6,ENSG00000154277.13,UCHL1,protein_coding,UCHL1-201,protein_coding,1103,9,8,High Confidence
ENST00000284486,D5/D6,3,2.206996554,1.142017569,0.681435326,ENST00000284486.9 D5/D6,ENSG00000154319.16,FAM167A,protein_coding,FAM167A-201,protein_coding,4067,3,2,High Confidence
ENST00000284486,M8/D6,3,2.050808467,1.03611376,0.741636179,ENST00000284486.9 M8/D6,ENSG00000154319.16,FAM167A,protein_coding,FAM167A-201,protein_coding,4067,3,2,High Confidence
ENST00000284637,F7/D6,3,0.701090993,-0.51361996,3.01878368,ENST00000284637.14 F7/D6,ENSG00000154447.15,SH3RF1,protein_coding,SH3RF1-201,protein_coding,5120,12,11,Medium Confidence
ENST00000284690,D5/D6,3,1.362267802,0.44004365,6.399902089,ENST00000284690.4 D5/D6,ENSG00000089876.12,DHX32,protein_coding,DHX32-201,protein_coding,3050,11,10,Low Confidence
ENST00000284690,F7/D6,2,1.315161719,0.39182218,6.875456291,ENST00000284690.4 F7/D6,ENSG00000089876.12,DHX32,protein_coding,DHX32-201,protein_coding,3050,11,10,Low Confidence
ENST00000284719,F7/D6,2,1.203858116,0.267634537,0.653779819,ENST00000284719.8 F7/D6,ENSG00000138430.16,OLA1,protein_coding,OLA1-201,protein_coding,4251,11,10,Low Confidence
ENST00000284727,F7/D6,3,1.08037123,0.111181934,1.553563917,ENST00000284727.9 F7/D6,ENSG00000154518.10,ATP5MC3,protein_coding,ATP5MC3-201,protein_coding,2587,5,4,High Confidence
ENST00000284818,D5/D6,3,0.833106651,-0.263529382,0.840534381,ENST00000284818.7 D5/D6,ENSG00000154589.7,LY96,protein_coding,LY96-201,protein_coding,559,5,4,High Confidence
ENST00000284957,D5/D6,4,1.324769284,0.404072582,2.806611829,ENST00000284957.9 D5/D6,ENSG00000154710.18,RABGEF1,protein_coding,RABGEF1-201,protein_coding,3733,9,8,Medium Confidence
ENST00000284957,M8/D6,2,1.351075604,0.43130352,6.22964632,ENST00000284957.9 M8/D6,ENSG00000154710.18,RABGEF1,protein_coding,RABGEF1-201,protein_coding,3733,9,8,Low Confidence
ENST00000284971,D5/D6,2,0.939811459,-0.089565167,0.341870535,ENST00000284971.8 D5/D6,ENSG00000154723.13,ATP5PF,protein_coding,ATP5PF-201,protein_coding,526,4,3,Low Confidence
ENST00000284971,F7/D6,2,0.900554772,-0.151135649,0.546939001,ENST00000284971.8 F7/D6,ENSG00000154723.13,ATP5PF,protein_coding,ATP5PF-201,protein_coding,526,4,3,Low Confidence
ENST00000285106,M8/D6,3,0.725805583,-0.462356447,0.282552815,ENST00000285106.11 M8/D6,ENSG00000154832.16,CXXC1,protein_coding,CXXC1-201,protein_coding,2320,15,14,High Confidence
ENST00000285116,M8/D6,3,2.925261223,1.548461959,0.849228588,ENST00000285116.8 M8/D6,ENSG00000154839.10,SKA1,protein_coding,SKA1-201,protein_coding,2849,7,6,High Confidence
ENST00000285243,D5/D6,3,1.360339439,0.443741511,1.250629717,ENST00000285243.7 D5/D6,ENSG00000154945.7,ANKRD40,protein_coding,ANKRD40-201,protein_coding,4166,5,4,High Confidence
ENST00000285279,D5/D6,3,0.545355443,-0.878267152,4.966886139,ENST00000285279.10 D5/D6,ENSG00000154978.13,VOPP1,protein_coding,VOPP1-201,protein_coding,2939,5,4,Low Confidence
ENST00000285279,M8/D6,3,0.726375549,-0.462823292,3.349481703,ENST00000285279.10 M8/D6,ENSG00000154978.13,VOPP1,protein_coding,VOPP1-201,protein_coding,2939,5,4,Medium Confidence
ENST00000285298,D5/D6,3,1.164146229,0.218796887,1.820235866,ENST00000285298.9 D5/D6,ENSG00000239789.6,MRPS17,protein_coding,MRPS17-201,protein_coding,1786,3,2,Medium Confidence
ENST00000285379,D5/D6,4,0.405480932,-1.302531724,1.053153139,ENST00000285379.10 D5/D6,ENSG00000104267.10,CA2,protein_coding,CA2-201,protein_coding,1562,7,6,High Confidence
ENST00000285379,F7/D6,3,1.879634935,0.908403535,3.811068532,ENST00000285379.10 F7/D6,ENSG00000104267.10,CA2,protein_coding,CA2-201,protein_coding,1562,7,6,Low Confidence
ENST00000285379,M8/D6,3,0.328307427,-1.609483146,4.1895689,ENST00000285379.10 M8/D6,ENSG00000104267.10,CA2,protein_coding,CA2-201,protein_coding,1562,7,6,Low Confidence
ENST00000285407,D5/D6,4,0.548529377,-0.867098662,1.831930715,ENST00000285407.11 D5/D6,ENSG00000155090.15,KLF10,protein_coding,KLF10-201,protein_coding,2915,4,3,Medium Confidence
ENST00000285407,F7/D6,3,0.746904014,-0.421114118,0.867967288,ENST00000285407.11 F7/D6,ENSG00000155090.15,KLF10,protein_coding,KLF10-201,protein_coding,2915,4,3,High Confidence
ENST00000285407,M8/D6,3,0.769592243,-0.377943927,0.875022003,ENST00000285407.11 M8/D6,ENSG00000155090.15,KLF10,protein_coding,KLF10-201,protein_coding,2915,4,3,High Confidence
ENST00000285419,F7/D6,2,1.143421654,0.193341468,0.47168815,ENST00000285419.8 F7/D6,ENSG00000155099.8,PIP4P2,protein_coding,PIP4P2-201,protein_coding,2759,7,6,Low Confidence
ENST00000285518,D5/D6,3,1.526332264,0.609940323,0.947486522,ENST00000285518.11 D5/D6,ENSG00000155189.12,AGPAT5,protein_coding,AGPAT5-201,protein_coding,5237,8,7,High Confidence
ENST00000285518,F7/D6,3,1.251331539,0.323283004,1.123296544,ENST00000285518.11 F7/D6,ENSG00000155189.12,AGPAT5,protein_coding,AGPAT5-201,protein_coding,5237,8,7,High Confidence
ENST00000285518,M8/D6,3,0.742489638,-0.430198979,2.117020723,ENST00000285518.11 M8/D6,ENSG00000155189.12,AGPAT5,protein_coding,AGPAT5-201,protein_coding,5237,8,7,Medium Confidence
ENST00000285667,M8/D6,3,0.724094146,-0.465790562,0.524012406,ENST00000285667.4 M8/D6,ENSG00000155304.6,HSPA13,protein_coding,HSPA13-201,protein_coding,3945,5,4,High Confidence
ENST00000285814,D5/D6,3,1.419130161,0.504918556,0.782809804,ENST00000285814.9 D5/D6,ENSG00000155438.12,NIFK,protein_coding,NIFK-201,protein_coding,1686,7,6,High Confidence
ENST00000285848,M8/D6,2,1.168645573,0.22481643,0.539883778,ENST00000285848.9 M8/D6,ENSG00000155463.14,OXA1L,protein_coding,OXA1L-201,protein_coding,1719,10,9,Low Confidence
ENST00000285873,D5/D6,3,1.388388385,0.47205995,3.028092712,ENST00000285873.8 D5/D6,ENSG00000082516.9,GEMIN5,protein_coding,GEMIN5-201,protein_coding,5404,28,27,Medium Confidence
ENST00000285896,M8/D6,2,1.199146366,0.262007232,0.085793947,ENST00000285896.11 M8/D6,ENSG00000155508.14,CNOT8,protein_coding,CNOT8-201,protein_coding,2446,7,6,Low Confidence
ENST00000285930,D5/D6,4,1.149150844,0.200206595,1.286638718,ENST00000285930.9 D5/D6,ENSG00000085662.14,AKR1B1,protein_coding,AKR1B1-201,protein_coding,1361,10,9,High Confidence
ENST00000285968,D5/D6,2,1.345717197,0.428374846,0.07566217,ENST00000285968.11 D5/D6,ENSG00000155561.15,NUP205,protein_coding,NUP205-201,protein_coding,6264,43,42,Low Confidence
ENST00000286091,D5/D6,2,0.603247927,-0.729358352,1.58529657,ENST00000286091.9 D5/D6,ENSG00000155660.11,PDIA4,protein_coding,PDIA4-201,protein_coding,2921,10,9,Low Confidence
ENST00000286091,F7/D6,2,0.754549761,-0.406316521,0.249007216,ENST00000286091.9 F7/D6,ENSG00000155660.11,PDIA4,protein_coding,PDIA4-201,protein_coding,2921,10,9,Low Confidence
ENST00000286091,M8/D6,2,0.658374874,-0.606404516,6.842936028,ENST00000286091.9 M8/D6,ENSG00000155660.11,PDIA4,protein_coding,PDIA4-201,protein_coding,2921,10,9,Low Confidence
ENST00000286234,D5/D6,3,0.473712083,-1.112244827,14.47817752,ENST00000286234.6 D5/D6,ENSG00000155792.10,DEPTOR,protein_coding,DEPTOR-201,protein_coding,2569,9,8,Low Confidence
ENST00000286371,D5/D6,3,1.175371099,0.232668835,1.750809004,ENST00000286371.8 D5/D6,ENSG00000069849.11,ATP1B3,protein_coding,ATP1B3-201,protein_coding,1847,7,6,High Confidence
ENST00000286428,M8/D6,2,0.889443321,-0.169027477,0.168785467,ENST00000286428.7 M8/D6,ENSG00000155959.12,VBP1,protein_coding,VBP1-201,protein_coding,1616,6,5,Low Confidence
ENST00000286639,F7/D6,4,1.178196217,0.2356304,2.088576388,ENST00000286639.8 F7/D6,ENSG00000156127.8,BATF,protein_coding,BATF-201,protein_coding,913,3,2,Medium Confidence
ENST00000286639,M8/D6,4,0.649833033,-0.622108599,1.077987067,ENST00000286639.8 M8/D6,ENSG00000156127.8,BATF,protein_coding,BATF-201,protein_coding,913,3,2,High Confidence
ENST00000286692,D5/D6,3,1.198764512,0.260764611,2.316664776,ENST00000286692.8 D5/D6,ENSG00000156171.15,DRAM2,protein_coding,DRAM2-201,protein_coding,2246,9,8,Medium Confidence
ENST00000286692,F7/D6,3,1.729523355,0.762514792,13.14364944,ENST00000286692.8 F7/D6,ENSG00000156171.15,DRAM2,protein_coding,DRAM2-201,protein_coding,2246,9,8,Low Confidence
ENST00000286692,M8/D6,3,0.395494687,-1.787543654,55.71346108,ENST00000286692.8 M8/D6,ENSG00000156171.15,DRAM2,protein_coding,DRAM2-201,protein_coding,2246,9,8,Low Confidence
ENST00000286713,D5/D6,2,0.89441673,-0.161053862,1.005548458,ENST00000286713.7 D5/D6,ENSG00000148175.13,STOM,protein_coding,STOM-201,protein_coding,3145,7,6,Low Confidence
ENST00000286733,D5/D6,2,1.817503246,0.861449904,2.653378211,ENST00000286733.9 D5/D6,ENSG00000138744.16,NAAA,protein_coding,NAAA-201,protein_coding,1859,11,10,Medium Confidence
ENST00000286788,F7/D6,3,0.82185968,-0.283175532,0.986626505,ENST00000286788.9 F7/D6,ENSG00000156261.13,CCT8,protein_coding,CCT8-201,protein_coding,1854,15,14,High Confidence
ENST00000286835,D5/D6,2,1.429678179,0.515231314,2.52244119,ENST00000286835.12 D5/D6,ENSG00000156304.15,SCAF4,protein_coding,SCAF4-201,protein_coding,4269,20,19,Medium Confidence
ENST00000286953,D5/D6,2,1.019224443,0.02715051,2.110160859,ENST00000286953.8 D5/D6,ENSG00000156411.10,ATP5MJ,protein_coding,ATP5MJ-201,protein_coding,615,4,3,Medium Confidence
ENST00000286953,F7/D6,3,1.036880373,0.051950553,1.444685975,ENST00000286953.8 F7/D6,ENSG00000156411.10,ATP5MJ,protein_coding,ATP5MJ-201,protein_coding,615,4,3,High Confidence
ENST00000287022,D5/D6,2,0.890367508,-0.168112844,2.848889281,ENST00000287022.10 D5/D6,ENSG00000156467.10,UQCRB,protein_coding,UQCRB-201,protein_coding,8459,4,3,Medium Confidence
ENST00000287022,M8/D6,2,0.897233393,-0.158587685,5.446365444,ENST00000287022.10 M8/D6,ENSG00000156467.10,UQCRB,protein_coding,UQCRB-201,protein_coding,8459,4,3,Low Confidence
ENST00000287025,D5/D6,3,1.36713028,0.451135015,0.330094839,ENST00000287025.4 D5/D6,ENSG00000156469.9,MTERF3,protein_coding,MTERF3-201,protein_coding,1463,8,7,High Confidence
ENST00000287038,D5/D6,3,1.148526222,0.199617388,1.077254885,ENST00000287038.8 D5/D6,ENSG00000156482.11,RPL30,protein_coding,RPL30-201,protein_coding,498,5,4,High Confidence
ENST00000287156,D5/D6,2,0.982508319,-0.025532877,1.015592311,ENST00000287156.9 D5/D6,ENSG00000156587.16,UBE2L6,protein_coding,UBE2L6-201,protein_coding,1219,4,3,Low Confidence
ENST00000287156,F7/D6,4,0.809220997,-0.305450248,0.508042284,ENST00000287156.9 F7/D6,ENSG00000156587.16,UBE2L6,protein_coding,UBE2L6-201,protein_coding,1219,4,3,High Confidence
ENST00000287218,D5/D6,4,0.875341309,-0.192870394,1.924874253,ENST00000287218.9 D5/D6,ENSG00000156639.12,ZFAND3,protein_coding,ZFAND3-201,protein_coding,3138,6,5,Medium Confidence
ENST00000287263,F7/D6,2,0.610618726,-0.713245298,4.690894404,ENST00000287263.8 F7/D6,ENSG00000156675.16,RAB11FIP1,protein_coding,RAB11FIP1-201,protein_coding,6253,5,4,Low Confidence
ENST00000287263,M8/D6,2,1.141983644,0.187979621,7.018770634,ENST00000287263.8 M8/D6,ENSG00000156675.16,RAB11FIP1,protein_coding,RAB11FIP1-201,protein_coding,6253,5,4,Low Confidence
ENST00000287322,D5/D6,3,1.26857244,0.343110771,0.813939792,ENST00000287322.5 D5/D6,ENSG00000156735.11,BAG4,protein_coding,BAG4-201,protein_coding,4197,5,4,High Confidence
ENST00000287394,M8/D6,2,1.270688095,0.345138547,2.555949379,ENST00000287394.10 M8/D6,ENSG00000156802.13,ATAD2,protein_coding,ATAD2-201,protein_coding,5547,28,27,Medium Confidence
ENST00000287590,D5/D6,3,0.698125525,-0.518545029,0.846156276,ENST00000287590.6 D5/D6,ENSG00000156966.7,B3GNT7,protein_coding,B3GNT7-201,protein_coding,3539,2,1,High Confidence
ENST00000287590,F7/D6,3,0.500434318,-0.999496487,2.285028931,ENST00000287590.6 F7/D6,ENSG00000156966.7,B3GNT7,protein_coding,B3GNT7-201,protein_coding,3539,2,1,Medium Confidence
ENST00000287590,M8/D6,3,1.543886226,0.626537764,0.446430132,ENST00000287590.6 M8/D6,ENSG00000156966.7,B3GNT7,protein_coding,B3GNT7-201,protein_coding,3539,2,1,High Confidence
ENST00000287598,M8/D6,3,2.768868173,1.465710009,5.028656328,ENST00000287598.11 M8/D6,ENSG00000156970.13,BUB1B,protein_coding,BUB1B-201,protein_coding,3669,23,22,Low Confidence
ENST00000287652,D5/D6,2,1.103591404,0.142025383,1.582812364,ENST00000287652.8 D5/D6,ENSG00000157014.11,TATDN2,protein_coding,TATDN2-201,protein_coding,5342,8,7,Low Confidence
ENST00000287667,M8/D6,3,0.800038226,-0.321881555,0.394454164,ENST00000287667.12 M8/D6,ENSG00000103512.16,NOMO1,protein_coding,NOMO1-201,protein_coding,4312,31,30,High Confidence
ENST00000287706,M8/D6,2,0.883823655,-0.178181216,0.402154699,ENST00000287706.8 M8/D6,ENSG00000157045.9,NTAN1,protein_coding,NTAN1-201,protein_coding,1210,10,9,Low Confidence
ENST00000287844,D5/D6,3,1.164323849,0.219283843,1.202027021,ENST00000287844.7 D5/D6,ENSG00000033050.9,ABCF2,protein_coding,ABCF2-201,protein_coding,4527,15,14,High Confidence
ENST00000287912,D5/D6,3,0.797266389,-0.32694351,0.731495592,ENST00000287912.7 D5/D6,ENSG00000184863.11,RBM33,protein_coding,RBM33-201,protein_coding,1404,6,5,High Confidence
ENST00000287912,F7/D6,2,0.783617505,-0.351815727,0.718665002,ENST00000287912.7 F7/D6,ENSG00000184863.11,RBM33,protein_coding,RBM33-201,protein_coding,1404,6,5,Low Confidence
ENST00000287912,M8/D6,4,0.686784082,-0.542985204,2.042322096,ENST00000287912.7 M8/D6,ENSG00000184863.11,RBM33,protein_coding,RBM33-201,protein_coding,1404,6,5,Medium Confidence
ENST00000288022,D5/D6,2,1.137443767,0.185542974,1.869842708,ENST00000288022.2 D5/D6,ENSG00000258429.2,PDF,protein_coding,PDF-201,protein_coding,2859,2,1,Medium Confidence
ENST00000288050,F7/D6,3,2.522451557,1.332207451,4.229190183,ENST00000288050.9 F7/D6,ENSG00000090857.14,PDPR,protein_coding,PDPR-201,protein_coding,8549,19,18,Low Confidence
ENST00000288050,M8/D6,3,0.595841396,-0.7479847,2.631856145,ENST00000288050.9 M8/D6,ENSG00000090857.14,PDPR,protein_coding,PDPR-201,protein_coding,8549,19,18,Medium Confidence
ENST00000288071,M8/D6,3,1.150604475,0.201069906,2.995373204,ENST00000288071.11 M8/D6,ENSG00000157349.17,DDX19B,protein_coding,DDX19B-201,protein_coding,3275,12,11,Medium Confidence
ENST00000288087,D5/D6,3,0.732538512,-0.451604106,4.173061631,ENST00000288087.12 D5/D6,ENSG00000213920.9,MDP1,protein_coding,MDP1-201,protein_coding,723,6,5,Low Confidence
ENST00000288167,F7/D6,3,1.672949678,0.74029969,3.776368729,ENST00000288167.8 F7/D6,ENSG00000056736.10,IL17RB,protein_coding,IL17RB-201,protein_coding,2016,11,10,Low Confidence
ENST00000288207,D5/D6,3,0.601267554,-0.733995234,0.715700609,ENST00000288207.7 D5/D6,ENSG00000157456.8,CCNB2,protein_coding,CCNB2-201,protein_coding,1488,9,8,High Confidence
ENST00000288207,M8/D6,3,2.581652313,1.368273719,0.381821108,ENST00000288207.7 M8/D6,ENSG00000157456.8,CCNB2,protein_coding,CCNB2-201,protein_coding,1488,9,8,High Confidence
ENST00000288228,D5/D6,4,1.539453275,0.62222923,0.93310409,ENST00000288228.10 D5/D6,ENSG00000157470.12,FAM81A,protein_coding,FAM81A-201,protein_coding,3458,9,8,High Confidence
ENST00000288228,F7/D6,2,1.318323717,0.398315617,2.322059854,ENST00000288228.10 F7/D6,ENSG00000157470.12,FAM81A,protein_coding,FAM81A-201,protein_coding,3458,9,8,Medium Confidence
ENST00000288228,M8/D6,2,0.81510326,-0.294947455,0.174508357,ENST00000288228.10 M8/D6,ENSG00000157470.12,FAM81A,protein_coding,FAM81A-201,protein_coding,3458,9,8,Low Confidence
ENST00000288235,D5/D6,4,1.886179505,0.908612501,5.610185041,ENST00000288235.9 D5/D6,ENSG00000157483.9,MYO1E,protein_coding,MYO1E-201,protein_coding,8644,28,27,Low Confidence
ENST00000288235,F7/D6,3,0.760562361,-0.395453547,2.01334146,ENST00000288235.9 F7/D6,ENSG00000157483.9,MYO1E,protein_coding,MYO1E-201,protein_coding,8644,28,27,Medium Confidence
ENST00000288235,M8/D6,2,1.213379382,0.278969194,0.923389606,ENST00000288235.9 M8/D6,ENSG00000157483.9,MYO1E,protein_coding,MYO1E-201,protein_coding,8644,28,27,Low Confidence
ENST00000288383,F7/D6,3,0.202277179,-2.307503158,3.647688164,ENST00000288383.11 F7/D6,ENSG00000157601.15,MX1,protein_coding,MX1-201,protein_coding,2777,17,16,Medium Confidence
ENST00000288670,D5/D6,2,3.069753667,1.616847842,4.202417136,ENST00000288670.14 D5/D6,ENSG00000157827.20,FMNL2,protein_coding,FMNL2-201,protein_coding,5630,26,25,Low Confidence
ENST00000288943,D5/D6,4,0.714015423,-0.486041429,0.564917204,ENST00000288943.5 D5/D6,ENSG00000158050.5,DUSP2,protein_coding,DUSP2-201,protein_coding,1685,4,3,High Confidence
ENST00000288943,F7/D6,4,1.490930492,0.576149326,0.541194525,ENST00000288943.5 F7/D6,ENSG00000158050.5,DUSP2,protein_coding,DUSP2-201,protein_coding,1685,4,3,High Confidence
ENST00000288943,M8/D6,3,1.286773706,0.363714512,0.551607441,ENST00000288943.5 M8/D6,ENSG00000158050.5,DUSP2,protein_coding,DUSP2-201,protein_coding,1685,4,3,High Confidence
ENST00000289119,D5/D6,3,0.674313098,-0.569188101,2.1573803,ENST00000289119.7 D5/D6,ENSG00000158201.10,ABHD3,protein_coding,ABHD3-201,protein_coding,2029,9,8,Medium Confidence
